student_id,first_name,last_name,email,phone,gender,age,department_id,department,teacher_id,semester,cgpa,attendance,status,address,admission_year,created_at
S000130,Michelle,Gallegos,student130@edupredict.com,03973739483,Female,20,DEP009,Finance,T00058,6,2.51,58.0,Inactive,"2482 Lewis Lodge, South Julia, WY 19079",2022.0,2026-08-08 12:39:21.824
S000131,Tracy,Gates,student131@edupredict.com,03473318714,Male,21,DEP007,Business Administration,T00014,7,2.02,80.0,Active,"131 Maddox Avenue, Connieview, AS 47855",2025.0,2026-08-08 12:39:21.825
S000132,Ryan,Johnson,student132@edupredict.com,03174556034,Male,27,DEP012,Management,T00157,4,2.6,71.0,Active,"6309 Richard Mill, Juarezberg, MI 55158",2026.0,2026-08-08 12:39:21.825
S000133,Brittney,Carter,student133@edupredict.com,03270864343,Male,24,DEP003,Information Technology,T00051,3,2.18,65.0,Active,"8750 Diaz River Suite 619, Heathfurt, IN 25001",2026.0,2026-08-08 12:39:21.826
S000134,Anita,Dean,student134@edupredict.com,03814211444,Female,19,DEP005,Data Science,T00107,8,3.88,62.0,Active,"536 Jones Lodge, Masonfurt, KS 01913",2026.0,2026-08-08 12:39:21.827
S000135,Brenda,Raymond,student135@edupredict.com,03837097447,Female,22,DEP015,Civil Engineering,T00020,1,2.82,89.0,Active,"264 Brown Isle, Tinaland, UT 12838",2026.0,2026-08-08 12:39:21.828
S000136,William,Wells,student136@edupredict.com,03658361350,Male,20,DEP015,Civil Engineering,T00151,3,3.38,94.0,Active,"557 Robin Place Suite 556, North Jasminborough, DC 68289",2026.0,2026-08-08 12:39:21.828
S000137,Cynthia,Gray,student137@edupredict.com,03424571752,Female,26,DEP013,Electrical Engineering,T00269,4,2.19,72.0,Active,"28687 Elizabeth Springs Suite 104, West Robin, FL 55023",2023.0,2026-08-08 12:39:21.829
S000138,James,Floyd,student138@edupredict.com,03422747590,Female,27,DEP009,Finance,T00076,1,3.0,53.0,Active,"PSC 3702, Box 1151, APO AA 40549",2025.0,2026-08-08 12:39:21.829
S000139,James,Adams,student139@edupredict.com,03164477466,Male,22,DEP008,Accounting,T00191,2,3.76,73.0,Active,"PSC 3261, Box 5084, APO AE 24196",2023.0,2026-08-08 12:39:23.012
S000140,Alison,Spencer,student140@edupredict.com,03718925774,Male,28,DEP004,Artificial Intelligence,T00281,2,3.4,99.0,Active,"0560 Robbins Passage Apt. 674, Danielport, DC 11273",2021.0,2026-08-08 12:39:23.012
S000141,Steven,Craig,student141@edupredict.com,03712781771,Female,23,DEP008,Accounting,T00069,6,2.93,86.0,Active,"664 Russell Ferry Apt. 994, Port Edwardberg, IA 10805",2022.0,2026-08-08 12:39:23.014
S000142,James,Foster,student142@edupredict.com,03516878974,Female,26,DEP012,Management,T00090,3,3.48,100.0,Active,"634 Douglas Lights Suite 154, North Mark, AR 98828",2024.0,2026-08-08 12:39:23.015
S000143,Jeremiah,Nicholson,student143@edupredict.com,03264172834,Male,26,DEP014,Mechanical Engineering,T00086,5,3.58,63.0,Active,"5401 Dawn Drive, Phillipborough, SC 53110",2022.0,2026-08-08 12:39:23.015
S000144,Janet,Nichols,student144@edupredict.com,03651334531,Male,21,DEP004,Artificial Intelligence,T00285,8,2.02,56.0,Active,"5137 Santos Plaza Apt. 681, Curtisstad, KY 94158",2023.0,2026-08-08 12:39:23.016
S000145,Melanie,Cox,student145@edupredict.com,03151173189,Female,24,DEP016,Architecture,T00083,1,2.87,63.0,Active,"722 Jennifer Views Suite 153, West Nicole, FL 19044",2022.0,2026-08-08 12:39:23.017
S000146,Andre,Jenkins,student146@edupredict.com,03707049870,Female,28,DEP015,Civil Engineering,T00061,8,3.6,94.0,Active,"370 Lauren Glens, Lake Jonathan, MN 03128",2024.0,2026-08-08 12:39:23.018
S000147,Jeffrey,Brown,student147@edupredict.com,03184786427,Female,25,DEP017,Mathematics,T00261,6,3.88,71.0,Active,"27218 Smith Haven Apt. 071, Tuckerfurt, PW 81406",2026.0,2026-08-08 12:39:23.019
S000148,Amy,Peters,student148@edupredict.com,03148289399,Female,19,DEP004,Artificial Intelligence,T00237,5,3.57,53.0,Active,"871 Andrew Expressway, Lake Melissa, ND 03806",2024.0,2026-08-08 12:39:23.020
S000149,Hannah,Mays,student149@edupredict.com,03235951743,Female,28,DEP011,Marketing,T00073,2,2.83,83.0,Active,"96732 Hill Coves Suite 881, Mirandatown, MT 34098",2025.0,2026-08-08 12:39:23.021
S000150,Leslie,Henry,student150@edupredict.com,03570853676,Female,27,DEP019,Chemistry,T00045,5,2.88,51.0,Active,"347 Jeremy Dale, Richardsonfort, ND 82322",2026.0,2026-08-08 12:39:23.021
S000151,Kyle,Chang,student151@edupredict.com,03573177729,Male,23,DEP019,Chemistry,T00297,3,3.86,73.0,Active,"697 Greene Via, Knappborough, TN 11621",2026.0,2026-08-08 12:39:23.022
S000152,Jennifer,Walters,student152@edupredict.com,03634391702,Female,18,DEP005,Data Science,T00287,6,2.77,65.0,Active,"444 Cantrell Walks, Krausefurt, AL 66639",2021.0,2026-08-08 12:39:23.023
S000153,Roy,Williams,student153@edupredict.com,03272246918,Female,22,DEP012,Management,T00117,4,2.11,98.0,Active,"05628 Angela Bypass, South Christina, SC 67253",2023.0,2026-08-08 12:39:23.024
S000154,Jennifer,Allen,student154@edupredict.com,03515421137,Female,23,DEP020,Biology,T00179,6,3.29,86.0,Active,"Unit 4550 Box 2430, DPO AP 03423",2024.0,2026-08-08 12:39:23.024
S000155,Joseph,Woods,student155@edupredict.com,03129525267,Male,25,DEP011,Marketing,T00195,8,2.74,80.0,Active,"4104 Bowers Port, Robertomouth, NC 96839",2025.0,2026-08-08 12:39:23.025
S000156,Michele,Tran,student156@edupredict.com,03302813803,Male,26,DEP017,Mathematics,T00139,7,3.29,82.0,Active,"3257 Diana Drive Apt. 907, Heatherton, GU 12692",2024.0,2026-08-08 12:39:23.026
S000157,James,Lopez,student157@edupredict.com,03911265047,Male,22,DEP012,Management,T00090,3,3.91,87.0,Active,"PSC 4854, Box 9088, APO AP 49240",2021.0,2026-08-08 12:39:23.026
S000158,Stacey,Perez,student158@edupredict.com,03619484879,Male,25,DEP006,Cyber Security,T00043,2,3.21,93.0,Active,"081 Karen Rapid, Michaelstad, ME 48830",2024.0,2026-08-08 12:39:23.027
S000159,Katelyn,Booth,student159@edupredict.com,03204886193,Male,23,DEP014,Mechanical Engineering,T00257,1,2.82,97.0,Active,"960 Dave Burgs Suite 464, Stevenborough, PR 02952",2023.0,2026-08-08 12:39:23.028
S000160,Henry,Chen,student160@edupredict.com,03159057103,Male,27,DEP020,Biology,T00179,6,3.57,51.0,Active,"0608 Shea Parks Suite 608, New Josephborough, VA 69905",2025.0,2026-08-08 12:39:23.029
S000161,Nathaniel,Young,student161@edupredict.com,03645468287,Male,26,DEP003,Information Technology,T00123,3,3.69,69.0,Active,"353 Michelle Fords, Juanshire, MD 79762",2025.0,2026-08-08 12:39:23.029
S000162,Joseph,Herring,student162@edupredict.com,03136573525,Female,27,DEP001,Computer Science,T00296,6,2.82,95.0,Active,"9285 Holden Well, West Todd, NE 54986",2021.0,2026-08-08 12:39:23.030
S000163,Ashley,Walker,student163@edupredict.com,03763196994,Female,27,DEP009,Finance,T00076,5,3.19,62.0,Active,"67384 Bates Valleys, Lake Christine, TX 97170",2026.0,2026-08-08 12:39:23.031
S000164,Jason,Morrow,student164@edupredict.com,03378654839,Female,28,DEP005,Data Science,T00164,6,4.0,91.0,Active,"00768 Moore Island Suite 570, Schmidtville, OK 75712",2021.0,2026-08-08 12:39:23.032
S000165,Lisa,Bowman,student165@edupredict.com,03973067247,Female,22,DEP001,Computer Science,T00060,8,3.96,72.0,Active,"404 Smith Mall, East Kevin, NJ 74837",2024.0,2026-08-08 12:39:23.032
S000166,Ashley,Dunlap,student166@edupredict.com,03301543508,Female,25,DEP004,Artificial Intelligence,T00237,6,2.32,75.0,Inactive,"USNV Arias, FPO AE 60542",2026.0,2026-08-08 12:39:23.033
S000167,George,Contreras,student167@edupredict.com,03489179829,Female,27,DEP017,Mathematics,T00144,8,2.05,99.0,Active,"95764 Bartlett Summit Suite 473, South Jacob, TX 90370",2024.0,2026-08-08 12:39:23.034
S000168,Thomas,Franklin,student168@edupredict.com,03913577606,Female,19,DEP008,Accounting,T00013,3,2.49,51.0,Active,"484 Juarez Points, Port Jessicaland, AS 16302",2025.0,2026-08-08 12:39:23.035
S000169,Hailey,Forbes,student169@edupredict.com,03361787656,Male,18,DEP016,Architecture,T00118,4,3.59,68.0,Active,"2134 Aguilar Road, North Michelle, CO 17066",2025.0,2026-08-08 12:39:23.036
S000170,Nicole,Martinez,student170@edupredict.com,03333057995,Male,21,DEP010,Economics,T00193,4,2.93,94.0,Active,"712 Adams Wells, Russobury, MH 46099",2025.0,2026-08-08 12:39:23.037
S000171,Alicia,Smith,student171@edupredict.com,03678981713,Female,18,DEP017,Mathematics,T00288,5,3.9,70.0,Active,"056 Cynthia Roads, Robertmouth, SD 63784",2024.0,2026-08-08 12:39:23.037
S000172,Donna,Parks,student172@edupredict.com,03153124897,Female,21,DEP017,Mathematics,T00085,6,3.44,55.0,Inactive,"55965 Nicole Knoll, Port Briannahaven, AZ 60862",2023.0,2026-08-08 12:39:23.038
S000173,Carol,Roberts,student173@edupredict.com,03773147248,Male,28,DEP001,Computer Science,T00060,1,3.16,99.0,Inactive,"154 Michael Views, Natashastad, WY 24818",2026.0,2026-08-08 12:39:23.039
S000174,Erik,Bailey,student174@edupredict.com,03167485818,Male,23,DEP007,Business Administration,T00124,8,2.76,50.0,Active,"156 David Trail, Hilltown, MN 20141",2025.0,2026-08-08 12:39:23.040
S000175,Elizabeth,Thompson,student175@edupredict.com,03500501731,Female,20,DEP004,Artificial Intelligence,T00129,1,2.47,87.0,Active,"32509 Monique Pike Apt. 879, Lake Sarafort, NV 49446",2023.0,2026-08-08 12:39:23.041
S000176,Nathan,Phillips,student176@edupredict.com,03469256765,Female,23,DEP020,Biology,T00159,5,2.28,64.0,Active,"2423 Keith Crest Apt. 719, New Valerieburgh, PR 46693",2022.0,2026-08-08 12:39:23.042
S000177,Sheri,Grant,student177@edupredict.com,03130844351,Male,23,DEP011,Marketing,T00195,2,3.5,87.0,Active,"47211 Nicole Knolls Apt. 802, New Stevenland, HI 43125",2025.0,2026-08-08 12:39:23.042
S000178,Brian,Bass,student178@edupredict.com,03892571884,Male,22,DEP020,Biology,T00140,3,3.86,75.0,Active,"28914 Morgan Knolls, Brandonhaven, MP 36089",2024.0,2026-08-08 12:39:23.043
S000179,Joshua,Mckenzie,student179@edupredict.com,03491627278,Male,28,DEP001,Computer Science,T00296,7,3.14,77.0,Active,"94298 Jose Junctions Suite 031, South Michelle, TN 34042",2024.0,2026-08-08 12:39:23.044
S000180,Lisa,Taylor,student180@edupredict.com,03586778064,Male,25,DEP005,Data Science,T00093,4,2.37,52.0,Active,"06020 Roach Forges Suite 422, South Connieton, DC 83151",2022.0,2026-08-08 12:39:23.044
S000181,Danielle,Matthews,student181@edupredict.com,03904721585,Male,27,DEP019,Chemistry,T00040,4,3.18,97.0,Inactive,"7488 Charles Brook Apt. 429, Kevinside, LA 66635",2024.0,2026-08-08 12:39:23.045
S000182,Steven,Brown,student182@edupredict.com,03502407481,Female,20,DEP019,Chemistry,T00044,5,3.8,72.0,Active,"517 Jones Trafficway Apt. 930, New Kathy, MH 37176",2026.0,2026-08-08 12:39:23.046
S000183,Yvette,Wilson,student183@edupredict.com,03793357317,Male,27,DEP007,Business Administration,T00141,5,3.96,96.0,Active,"8527 Lucas Underpass Suite 697, North Tammy, PR 34984",2024.0,2026-08-08 12:39:23.498
S000184,Ashley,Murray,student184@edupredict.com,03910758613,Male,26,DEP011,Marketing,T00222,3,3.99,87.0,Active,"6694 Tanya Junction Apt. 329, Rogersland, FM 34281",2022.0,2026-08-08 12:39:23.500
S000185,Jennifer,Cook,student185@edupredict.com,03150996632,Male,21,DEP002,Software Engineering,T00078,4,2.65,52.0,Active,"602 Shane Forge, Sanchezton, NJ 86840",2026.0,2026-08-08 12:39:23.501
S000186,Katelyn,Rhodes,student186@edupredict.com,03623323189,Male,18,DEP008,Accounting,T00126,5,3.84,72.0,Active,"813 Ayala Plaza, Williamsbury, MA 31767",2026.0,2026-08-08 12:39:23.502
S000187,Tammy,Williams,student187@edupredict.com,03520374088,Female,22,DEP006,Cyber Security,T00190,7,2.16,65.0,Active,"79496 Anthony Glens, West Cody, NH 15761",2021.0,2026-08-08 12:39:23.503
S000188,Kimberly,Moore,student188@edupredict.com,03313042022,Female,28,DEP019,Chemistry,T00227,5,2.27,50.0,Inactive,"73540 Christina Wells, Hartfurt, MO 45966",2021.0,2026-08-08 12:39:23.504
S000189,Jessica,Castro,student189@edupredict.com,03662831231,Male,28,DEP008,Accounting,T00186,7,2.1,100.0,Active,"52620 Julia Views, Wendyburgh, VT 71042",2022.0,2026-08-08 12:39:23.504
S000190,Leslie,Washington,student190@edupredict.com,03796976307,Male,19,DEP007,Business Administration,T00143,7,2.5,81.0,Active,"85894 Manuel Lakes, Rebeccahaven, CO 68572",2022.0,2026-08-08 12:39:23.505
S000191,Melissa,Perez,student191@edupredict.com,03298069596,Female,22,DEP010,Economics,T00259,3,2.02,58.0,Active,"771 Brian Court Apt. 350, North Christophershire, VT 24370",2023.0,2026-08-08 12:39:23.506
S000192,Peter,Sanchez,student192@edupredict.com,03646334972,Male,22,DEP006,Cyber Security,T00229,1,3.87,100.0,Active,"1523 Schmidt Freeway, Austinfort, MN 29527",2022.0,2026-08-08 12:39:23.506
S000193,Jonathan,Foster,student193@edupredict.com,03382909188,Male,20,DEP014,Mechanical Engineering,T00200,6,2.74,71.0,Active,"0841 Olson Light, Lake Laura, KS 47331",2026.0,2026-08-08 12:39:23.507
S000194,Holly,Garcia,student194@edupredict.com,03371090393,Female,27,DEP002,Software Engineering,T00223,4,3.21,50.0,Active,"40516 Heather Island Apt. 552, South Edward, OK 59383",2026.0,2026-08-08 12:39:23.508
S000195,Melissa,Bailey,student195@edupredict.com,03923081698,Male,24,DEP017,Mathematics,T00077,1,3.73,73.0,Active,"359 Jose Inlet, Port Christophermouth, ID 62775",2026.0,2026-08-08 12:39:23.508
S000196,Richard,Hunter,student196@edupredict.com,03292273489,Male,21,DEP010,Economics,T00193,5,3.21,67.0,Active,"81926 Avila River Suite 645, West Michellebury, ND 05908",2023.0,2026-08-08 12:39:23.509
S000197,Brian,Cochran,student197@edupredict.com,03656156781,Male,21,DEP014,Mechanical Engineering,T00142,7,2.69,56.0,Active,"9950 George Alley Apt. 132, Anthonyside, KS 89656",2024.0,2026-08-08 12:39:23.510
S000198,Gregory,Jackson,student198@edupredict.com,03712932004,Female,20,DEP016,Architecture,T00158,8,2.83,85.0,Active,"532 Zachary Rest Apt. 002, South Rickychester, NE 28054",2025.0,2026-08-08 12:39:23.510
S000199,Tracy,Ramos,student199@edupredict.com,03161986818,Female,25,DEP010,Economics,T00293,2,2.61,69.0,Active,"6203 John Green, Rangelburgh, OH 27116",2025.0,2026-08-08 12:39:23.511
S000200,Adam,Gibson,student200@edupredict.com,03879250310,Female,21,DEP017,Mathematics,T00206,2,2.85,79.0,Active,"997 Sara Port, West Jeffrey, WI 47649",2024.0,2026-08-08 12:39:23.512
S000201,Michele,Patterson,student201@edupredict.com,03183011945,Male,22,DEP011,Marketing,T00038,2,3.86,91.0,Active,"750 Samantha Course, Port Felicia, MA 01117",2021.0,2026-08-08 12:39:23.513
S000202,David,Smith,student202@edupredict.com,03792087637,Male,26,DEP001,Computer Science,T00098,4,2.78,76.0,Active,"1234 Brandon Streets, South Susanton, FL 66320",2025.0,2026-08-08 12:39:23.514
S000203,Joshua,Mcconnell,student203@edupredict.com,03773739859,Male,20,DEP011,Marketing,T00073,5,2.57,79.0,Active,"6224 Henry Trail, Arnoldborough, AZ 48664",2023.0,2026-08-08 12:39:23.515
S000204,Megan,Martin,student204@edupredict.com,03815812351,Male,21,DEP002,Software Engineering,T00078,2,3.24,93.0,Active,"109 Rasmussen Stravenue Suite 944, Rachelberg, MH 29672",2021.0,2026-08-08 12:39:23.515
S000205,Jason,Frazier,student205@edupredict.com,03366217535,Male,28,DEP004,Artificial Intelligence,T00064,5,2.43,79.0,Active,"5290 Seth Shoals, Reynoldsside, WI 63433",2022.0,2026-08-08 12:39:23.516
S000206,Amanda,Preston,student206@edupredict.com,03705142358,Female,22,DEP007,Business Administration,T00084,4,2.12,68.0,Active,"72931 Bentley Shoals Suite 682, Angelicaside, MS 06201",2022.0,2026-08-08 12:39:23.517
S000207,Sarah,Obrien,student207@edupredict.com,03396245480,Female,21,DEP009,Finance,T00021,8,2.02,100.0,Active,"38167 Alice Ferry Suite 419, Tannerborough, CA 14293",2024.0,2026-08-08 12:39:23.518
S000208,Sean,Warren,student208@edupredict.com,03458119487,Male,27,DEP020,Biology,T00173,4,3.76,55.0,Active,"76564 Phillip Pass, Stevensonfort, CT 07546",2024.0,2026-08-08 12:39:23.519
S000209,Sandra,Pollard,student209@edupredict.com,03981837285,Female,25,DEP009,Finance,T00178,7,3.99,89.0,Active,"2876 Duncan Summit, Fletcherborough, MS 76006",2022.0,2026-08-08 12:39:23.520
S000210,Lawrence,Blevins,student210@edupredict.com,03943313436,Female,21,DEP015,Civil Engineering,T00025,5,2.43,55.0,Active,"30868 Campbell Skyway, East Lisa, GU 60004",2022.0,2026-08-08 12:39:23.520
S000211,Christina,Chaney,student211@edupredict.com,03862610635,Male,19,DEP012,Management,T00192,6,2.33,100.0,Active,"18482 Leon Court Suite 828, West Christine, WI 45484",2024.0,2026-08-08 12:39:23.521
S000212,Karen,Bailey,student212@edupredict.com,03744972221,Female,27,DEP002,Software Engineering,T00136,8,3.94,60.0,Inactive,"USS Sanders, FPO AP 39734",2026.0,2026-08-08 12:39:23.522
S000213,Jillian,Mcintyre,student213@edupredict.com,03741520579,Male,27,DEP004,Artificial Intelligence,T00300,8,2.66,65.0,Active,"5720 James Radial Apt. 616, Hallhaven, GU 11267",2026.0,2026-08-08 12:39:23.523
S000214,Keith,Brown,student214@edupredict.com,03970908134,Male,18,DEP016,Architecture,T00189,3,3.36,84.0,Active,"5901 Stephens Turnpike Suite 985, North Joyce, CA 88762",2023.0,2026-08-08 12:39:23.524
S000215,Lee,Smith,student215@edupredict.com,03362107884,Male,25,DEP017,Mathematics,T00206,2,2.45,76.0,Active,"93263 Randall Roads Apt. 625, South Sharon, VA 78526",2021.0,2026-08-08 12:39:23.524
S000216,Alex,Hoover,student216@edupredict.com,03257940794,Female,26,DEP006,Cyber Security,T00169,4,2.46,63.0,Active,"320 Brown Summit Suite 069, Alextown, NE 08026",2025.0,2026-08-08 12:39:23.525
S000217,Andrew,Myers,student217@edupredict.com,03132995481,Male,28,DEP017,Mathematics,T00239,4,3.75,67.0,Active,"PSC 9334, Box 8041, APO AA 22972",2022.0,2026-08-08 12:39:23.525
S000218,Matthew,Kelly,student218@edupredict.com,03266042807,Female,26,DEP014,Mechanical Engineering,T00103,3,3.87,94.0,Inactive,"Unit 7325 Box 0372, DPO AA 89142",2021.0,2026-08-08 12:39:23.526
S000219,Ashley,Taylor,student219@edupredict.com,03765723876,Female,26,DEP013,Electrical Engineering,T00269,2,2.68,82.0,Active,"PSC 3911, Box 1158, APO AA 76835",2026.0,2026-08-08 12:39:23.526
S000220,David,Clark,student220@edupredict.com,03291501740,Male,22,DEP017,Mathematics,T00161,8,3.6,97.0,Active,"3731 John Wells, Lake Caroline, GA 93268",2025.0,2026-08-08 12:39:23.527
S000221,Jenna,Dunn,student221@edupredict.com,03282210110,Male,27,DEP007,Business Administration,T00036,2,2.45,97.0,Active,"944 Travis Spur Suite 698, Riveramouth, AK 56397",2022.0,2026-08-08 12:39:23.528
S000222,Lindsay,Melton,student222@edupredict.com,03471158651,Male,18,DEP020,Biology,T00080,8,3.71,99.0,Active,"328 Mary Walk Apt. 160, Coxport, MT 98082",2023.0,2026-08-08 12:39:23.528
S000223,Keith,Webb,student223@edupredict.com,03822886399,Female,21,DEP017,Mathematics,T00161,6,2.87,80.0,Active,"36973 Brown Islands, Tranland, LA 24808",2025.0,2026-08-08 12:39:23.529
S000224,Rachel,Rojas,student224@edupredict.com,03390415498,Female,26,DEP010,Economics,T00091,3,3.22,55.0,Active,"208 Rich Underpass, North Larry, DE 71814",2026.0,2026-08-08 12:39:23.530
S000225,Daniel,Flowers,student225@edupredict.com,03254696090,Female,19,DEP017,Mathematics,T00206,3,2.43,59.0,Active,"6001 Jane Course, East Davidborough, OH 38065",2022.0,2026-08-08 12:39:23.530
S000226,Daniel,Hill,student226@edupredict.com,03436564961,Male,27,DEP009,Finance,T00209,5,3.06,62.0,Active,"7829 Elizabeth Land Apt. 532, South Jasonland, AR 63923",2025.0,2026-08-08 12:39:23.531
S000227,Joseph,Pruitt,student227@edupredict.com,03518955298,Female,21,DEP008,Accounting,T00286,7,2.36,74.0,Active,"9992 Williams Point Suite 009, Kellyfort, SC 58291",2021.0,2026-08-08 12:39:23.532
S000228,Rachel,Pruitt,student228@edupredict.com,03314773743,Female,27,DEP003,Information Technology,T00220,1,2.97,100.0,Active,"USNS Williamson, FPO AA 86867",2022.0,2026-08-08 12:39:24.810
S000229,Rachel,Clark,student229@edupredict.com,03485575758,Female,20,DEP020,Biology,T00162,3,2.43,74.0,Active,"6681 Kevin Mill, Thomasbury, SC 30579",2022.0,2026-08-08 12:39:24.811
S000230,Laura,Clements,student230@edupredict.com,03936796815,Male,22,DEP017,Mathematics,T00261,5,3.5,73.0,Active,"438 Melissa Estates Apt. 393, East Carlshire, IA 77596",2026.0,2026-08-08 12:39:24.812
S000231,Gregory,Barajas,student231@edupredict.com,03589153276,Female,28,DEP016,Architecture,T00225,7,2.05,59.0,Active,"95629 Gibbs Park Suite 493, Floresfort, VA 94979",2025.0,2026-08-08 12:39:24.812
S000232,Jacob,Booker,student232@edupredict.com,03245637802,Female,28,DEP009,Finance,T00178,7,2.4,87.0,Active,"01855 Nancy Courts, Morsehaven, PR 68813",2024.0,2026-08-08 12:39:24.813
